place_id,name,formatted_address,website_url,website_domain,maps_url,best_email,email_type,source_url,verification_status,verification_sub_status,confidence_score,candidates_found,pages_visited,notes,processed_at
ChIJ68ZFBRgUckgRqPRbZRhyvB4,Brunel Pet Centre,"5a, Brunel Shopping Centre, Somerton TA11 7PY",http://brunel-pets.com/,brunel-pets.com,https://maps.google.com/?cid=2214770565864748200&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:43:19.034Z
ChIJySH64iEUd0gRsvOxDgE1uvo,Bruno's Pet Store,"Whilton Locks, Whilton, Daventry NN11 2NH",https://www.wlgv.co.uk/whiltonlocksgardenvillage/pets/,wlgv.co.uk,https://maps.google.com/?cid=18066811133807948722&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,info@wlgv.co.uk,info,https://www.wlgv.co.uk/whiltonlocksgardenvillage/contact-us,unknown,,74,95,100,ok,2026-03-05T00:46:39.818Z
ChIJ7SHLz7sJd0gRWcgZSRuaQVc,Brunos Pets,"Whilton Locks, Daventry NN11 2NH",https://www.wlgv.co.uk/whiltonlocksgardenvillage/,wlgv.co.uk,https://maps.google.com/?cid=6287475996767144025&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,6,no_email_found,2026-03-05T00:43:00.863Z
ChIJS_5X1480d0gRL1t2vmzAvlg,Brunswick Stores Ltd,"62 Brunswick St, Royal Leamington Spa, Leamington Spa CV31 2EG",,,https://maps.google.com/?cid=6394760094197111599&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:42:50.201Z
ChIJG1Ba1ayjbUgRtipDchp9hhU,Brysons Pet Supplies,"11A Fore St, Topsham, Exeter EX3 0HF",http://brysonspetsupplies.co.uk/,brysonspetsupplies.co.uk,https://maps.google.com/?cid=1551064674215340726&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:44:14.805Z
ChIJ0SN-orWic0gRumPupVbWBcQ,BTH Pet Supplies,"207 Station Rd, West Moors, Ferndown BH22 0HX",,,https://maps.google.com/?cid=14124931473956823994&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:43:00.679Z
ChIJi4shjiba2EcR6o5e2ZBl6FQ,Bubbles Pet Care,"1111-1115 London Rd, Southend-on-Sea, Leigh-on-Sea SS9 3JL",http://www.bubblespetcare.co.uk/,bubblespetcare.co.uk,https://maps.google.com/?cid=6118251766579367658&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:44:24.878Z
ChIJV8H6hzaW2EcR3OGi4oLc6HE,Bubbles Pet Care,"17 High St, Chipping Ongar, Ongar CM5 9DS",http://www.bubblesofongar.co.uk/,bubblesofongar.co.uk,https://maps.google.com/?cid=8208052775588913628&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:44:25.190Z
ChIJP7APxSUNfkgRFOMrcoy2eAc,Buddies Pet Supplies,"IN STORE SHOPPING ONLY, 8 Clayton St, Bedlington NE22 7JE",https://www.facebook.com/BuddiesPetSupplies,facebook.com,https://maps.google.com/?cid=538380869797929748&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,lite-android-support@fb.com,support,https://www.facebook.com/sideload/lite/googleplay,unknown,,54,3,100,ok,2026-03-05T00:46:04.755Z
ChIJXZEZCElvfkgRRj1MK5vD5NE,Budget pet supplies,"252 Sunderland Rd, South Shields NE34 6QY",,,https://maps.google.com/?cid=15124428519830732102&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:43:37.331Z
ChIJWRnCFlPBeUgRGrdo5bI0kMA,BullyBillows,"Business Park, 15 Rani Dr, Nottingham NG5 1RF",http://www.bullybillows.com/,bullybillows.com,https://maps.google.com/?cid=13875648394886166298&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:45:01.740Z
ChIJSRGJGLPBeUgRKCgzjIJ0SJY,BullyBillows Retail Store,"18 Rani Dr, Nottingham NG5 1RF",,,https://maps.google.com/?cid=10829033408059090984&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:44:14.805Z
ChIJs91k73lDekgROeMFntXPJXs,Bunny Superstore,"Federation Rd, Burslem, Stoke-on-Trent ST6 4HU",https://bunnysuperstore.com/,bunnysuperstore.com,https://maps.google.com/?cid=8873727157189600057&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,3,no_email_found,2026-03-05T00:44:15.925Z
ChIJs5lgkUIMe0gRtNxJy-bWWhg,Bunny's Moggy's Doggy's Pet Supplies,"30 Steeley Ln, Chorley PR6 0RD",http://www.bunnysmoggysdoggys.co.uk/,bunnysmoggysdoggys.co.uk,https://maps.google.com/?cid=1754951291555667124&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:45:40.222Z
ChIJ-cV9bNPfe0gRvULQ0EcUIvA,"Burnhills (Equestrian, Pet & Livestock Specialists)","C, Middleton Business Park, Cartwright St, Rawfolds, Cleckheaton BD19 5LY",https://www.burnhills.com/,burnhills.com,https://maps.google.com/?cid=17303415016989409981&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,100,no_email_found,2026-03-05T00:45:16.196Z
ChIJgy3bwJBddEgRze7fF9WFrCk,BusyB Petcare,"115 Fawcett Rd, Southsea, Portsmouth, Southsea PO4 0DF",https://busybpetcare.com/,busybpetcare.com,https://maps.google.com/?cid=3002922201824358093&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,busy-b@live.co.uk,unknown,https://busybpetcare.com/contact,unknown,,68,2,83,ok,2026-03-05T00:49:16.848Z
ChIJR_hehtXKc0gRVUTmzC9abRQ,Busypetz,"18 Broad Robin, Gillingham SP8 4PJ",https://www.busypetz.co.uk/,busypetz.co.uk,https://maps.google.com/?cid=1471931814567625813&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,enquiries@busypetz.co.uk,unknown,https://www.busypetz.co.uk/,unknown,,50,2,100,ok,2026-03-05T00:48:07.596Z
ChIJHWgcrPSAd0gR-A6PTGO_-ds,Buttercup Feeds,"26A Pillings Rd, Oakham LE15 6QF",,,https://maps.google.com/?cid=15850910796714282744&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:45:01.740Z
ChIJAa9n_DwxekgRc3NgY6WkDtg,Buxton Pets,"14 Spring Gardens, Buxton SK17 6DE",,,https://maps.google.com/?cid=15568561992110207859&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:45:01.740Z
ChIJjZm-agMEdkgRoBfTcFg7x24,Buywise Pet Supplies,"517 Norwood Rd, Norwood, London SE27 9DL",,,https://maps.google.com/?cid=7982414115573536672&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:45:01.740Z
ChIJ34glrnxpa0gR_8MBTzPohNA,C Dog Pet Boutique,"22 Fore St, Mevagissey, Saint Austell PL26 6UQ",https://www.cdogpetboutique.co.uk/,cdogpetboutique.co.uk,https://maps.google.com/?cid=15025389563881309183&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,7,no_email_found,2026-03-05T00:45:07.725Z
ChIJc0IGE0xqcEgRK7tUhpmh-80,C W A Cycles & Pet Supplies,"12 Upper Galdeford, Ludlow SY8 1QD",,,https://maps.google.com/?cid=14842634677685369643&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:45:07.725Z
ChIJLf231E6abUgRmwomWlSuPfo,"C&L Aquatics, Reptile and Pet Centre","Gosford Rd, Ottery Saint Mary EX11 1NU",,,https://maps.google.com/?cid=18031760160374262427&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:45:07.725Z
ChIJh0yE5xP9fEgRUFWBTloRplg,Calico Aquatics,"Calico Aquatics, Plumpton, Penrith CA11 9PF",,,https://maps.google.com/?cid=6387812201033454928&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:45:07.725Z
ChIJHzkmrZ9mcUgR_1v1iisw3wQ,Calne Pet Supplies,"26 Church St, Calne SN11 0HU",http://www.calnepetsupplies.co.uk/,calnepetsupplies.co.uk,https://maps.google.com/?cid=351052259531250687&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:46:31.865Z
ChIJOxIhJtx5cEgRkfTTTlmauAs,Cambers Country Stores Ltd,"Harley, Shrewsbury SY5 6LN",http://www.cambers.com/,cambers.com,https://maps.google.com/?cid=844594638497248401&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:46:40.378Z
ChIJv8eU950EdkgRo5ytKW4KQ8Q,Camberwell Pet Supplies,"44 East St, London SE17 2DN",http://camberwellpet.co.uk/,camberwellpet.co.uk,https://maps.google.com/?cid=14142158723135413411&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:46:44.056Z
ChIJs7Yhndx32EcRwsLbqczu7wQ,Cambridge Reptiles and Exotics,"175 St Neots Rd, Hardwick, Cambridge CB23 7QJ",,,https://maps.google.com/?cid=355765458376049346&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:45:40.222Z
ChIJJaz8vZMT2EcRNpBnTv03Z1o,Camelot Creature Comforts,"3 Hale Fen, Littleport, ELY CB6 1EN",,,https://maps.google.com/?cid=6514236947096375350&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:45:40.222Z
ChIJsyAftfVOd0gRMpFDwi0VelU,Camp Farm Pet Shop,"Camp Farm/Bedworth Rd, Bedworth CV12 9JA",,,https://maps.google.com/?cid=6159258726659494194&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:45:40.222Z
ChIJ7bQ6rrZjdkgRhEgpGdyHkRA,Canine Care,"Bourne End Garden Centre, Hedsor Rd, Bourne End SL8 5EE",,,https://maps.google.com/?cid=1193884755614582916&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:45:40.222Z
ChIJ-W2_xbb1ekgRu64Tx0uMd0A,Canine Creations Cheshire,"46 Pillory St, Nantwich CW5 5BG",https://www.caninecreationscheshire.co.uk/,caninecreationscheshire.co.uk,https://maps.google.com/?cid=4645335797746347707&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,wholesale@caninecreationscheshire.co.uk,sales,https://www.caninecreationscheshire.co.uk/pages/stockists,unknown,,62,14,100,ok,2026-03-05T00:47:58.814Z
ChIJMXT7k_rL3kcRJDC5R7ON1KI,Canterbury Chartham Garden Centre,"Stour Valley Business Park, Ashford Rd, Chartham, Canterbury CT4 7HF",,,https://maps.google.com/?cid=11733158730348965924&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:46:04.755Z
ChIJb4fDncRL2UcRAcGhb-lz1SM,Canterbury Garden Centre,"A291 Canterbury Rd, Herne Common, Herne Bay CT6 7LJ",http://www.grovewellgc.co.uk/canterbury-garden-centre/,grovewellgc.co.uk,https://maps.google.com/?cid=2582097407804293377&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:47:29.236Z
ChIJX-YwwDDtMW0RUQQPHC3-7UQ,Canterbury Pet Food Co,"156 Bradleys Road, Ohoka 7692, New Zealand",http://www.canterburypetfoods.co.nz/,canterburypetfoods.co.nz,https://maps.google.com/?cid=4966905433757254737&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:47:56.106Z
ChIJV9tVs8jL3kcRo4Xny07RR30,Canterbury Plumbing Supplies,"1 Simmonds Rd, Canterbury CT1 3RA",http://canterburyplumbingsupplies.com/,canterburyplumbingsupplies.com,https://maps.google.com/?cid=9027414114446050723&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:48:04.141Z
ChIJP3afferL3kcRgIaZbv3gOVY,Canterbury Tails Cat Cafe,"8 Mercery Ln, Canterbury CT1 2JJ",https://canterburytails.co.uk/,canterburytails.co.uk,https://maps.google.com/?cid=6213244540021212800&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,info@canterburytails.co.uk,info,https://canterburytails.co.uk/policies/shipping-policy,unknown,,56,5,54,ok,2026-03-05T00:47:45.360Z
ChIJx9YOxytzfkgRdmxWBvIYIsk,Carltons K9,"Unit 23E Moorland Way, Cramlington NE23 1WE",,,https://maps.google.com/?cid=14493173978599156854&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:46:44.056Z
ChIJqRn2yi5sfkgR0cljOaQFFyk,Carltons The Feed Merchants,"3 Cooperative Buildings, Seaton Delaval, Whitley Bay NE25 0AS",http://carltonsthefeedmerchants.co.uk/,carltonsthefeedmerchants.co.uk,https://maps.google.com/?cid=2960841482915006929&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:48:08.301Z
ChIJVeDl_JRxfkgRteUmRRAyNzg,Carltons The Feed Merchants Benton,"Whitley Rd, Benton, Longbenton, Newcastle upon Tyne NE12 9SZ",http://carltonsthefeedmerchants.co.uk/,carltonsthefeedmerchants.co.uk,https://maps.google.com/?cid=4050761435304093109&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:48:53.390Z
ChIJT6UuUBRqekgREQ0YQZitM7k,Caroline's Pets,"Pettitt’s Corn Mill, Hulme, Stoke-on-Trent ST3 5BQ",,,https://maps.google.com/?cid=13345200990267641105&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:47:45.360Z
ChIJFQlsWzE5dkgRL-54jS741OY,Carpenters Nursery & Farm Shop,"106 St. Albans Rd, Sandridge, St Albans AL4 9LJ",https://carpentersnursery.co.uk/,carpentersnursery.co.uk,https://maps.google.com/?cid=16633192202611781167&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,enquiries@carpentersnursery.co.uk,unknown,https://carpentersnursery.co.uk/contact,unknown,,68,12,100,ok,2026-03-05T00:49:40.638Z
ChIJXyRGZtCke0gR3Wey2iEgSNo,Cascade Koi & Aquatics,"Croft Street, Bury BL9 7BG",https://www.cascadekoi.co.uk/,cascadekoi.co.uk,https://maps.google.com/?cid=15728857028366591965&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,enquiries@cascadekoi.com,unknown,https://www.cascadekoi.co.uk/,unknown,,50,3,100,ok,2026-03-05T00:49:31.578Z
ChIJh7-8CqxMd0gRUDfNL_beGSg,Casemore Animal Feeds,"Allesley, Coventry CV5 9FE",https://www.casemoreanimalfeeds.co.uk/,casemoreanimalfeeds.co.uk,https://maps.google.com/?cid=2889585784880183120&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,7,no_email_found,2026-03-05T00:48:01.819Z
ChIJDRMjv4ubcEgRinEWBUK_Xp8,Casper Stores Ltd Polish Food Specialist,"unit 7, 11 Cannock Rd, Wolverhampton WV10 0AD",https://www.facebook.com/Polski-Sklep-Wolverhampton-Nowy-740453052757301/,facebook.com,https://maps.google.com/?cid=11483826390115447178&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,lite-android-support@fb.com,support,https://www.facebook.com/sideload/lite/googleplay,unknown,,54,3,100,ok,2026-03-05T00:50:43.965Z
ChIJ8dccPACXcEgRluNE9M34Djk,Castle Aquapet Centre,"19-23 Green Ln, Castle Bromwich, Birmingham B36 0AY",http://www.castleaquapetcentre.co.uk/,castleaquapetcentre.co.uk,https://maps.google.com/?cid=4111497073285981078&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:49:28.301Z
ChIJ28AoDPu9cEgRA6eHQVD4pSk,Castle Pets,"124a Weoley Castle Rd, Birmingham B29 5PT",https://castlepets.co.uk/pages/contact-us,castlepets.co.uk,https://maps.google.com/?cid=3001077750292784899&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,7,no_email_found,2026-03-05T00:48:10.495Z
ChIJu7Fvs0ubcEgR7Z39puDXmIQ,Castlecroft K9'S,"94 Windmill Ln, Castlecroft, Wolverhampton WV3 8HG",,,https://maps.google.com/?cid=9554623969340792301&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:48:08.301Z
ChIJa_t0QcQEbUgR3IMYAL-nlWo,Castleford Pet Centre,"Coombefishacre, Ipplepen, Newton Abbot TQ12 5UQ",http://www.castlefordpetcentre.co.uk/,castlefordpetcentre.co.uk,https://maps.google.com/?cid=7680229178332447708&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:49:32.424Z
ChIJMafhm5SPdUgRIPQJB_IfDOo,Cat Out Of Glass - Cat Flap Fitter,"50 Fernwood Rise, Brighton and Hove, Brighton BN1 5EP",https://catoutofglass.com/,catoutofglass.com,https://maps.google.com/?cid=16864889828956304416&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,info@catoutofglass.com,info,https://catoutofglass.com/,unknown,,56,7,100,ok,2026-03-05T00:54:12.590Z
ChIJCSifIZVgdkgRvSJeHFvc5DY,Catac Products UK Ltd,"56 Earl Howe Rd, Holmer Green, High Wycombe HP15 6QT",https://catac.co.uk/,catac.co.uk,https://maps.google.com/?cid=3955528656614204093&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,1,no_email_found,2026-03-05T00:59:42.325Z
ChIJAQAAHzQk4IkRIXrdn3C5MwU,Catamount Pet Supply,"296 US-4, Rutland, VT 05701, USA",,,https://maps.google.com/?cid=374847087371450913&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:49:16.848Z
ChIJ4e5sAABx2EcRi9OWvZAV3sQ,CATBRIDGE™ (Sugarmark!),"Market Hill, Cambridge CB1 0SS",http://www.catbridge.co.uk/,catbridge.co.uk,https://maps.google.com/?cid=14185799587663893387&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:50:41.149Z
ChIJ057apP7BeUgRBxQRCr89ksc,CATDOG Pet Store,"Unit 4, The AMP, 7 Market Pl, Arnold, Nottingham NG5 6ND",http://www.catdogstore.co.uk/,catdogstore.co.uk,https://maps.google.com/?cid=14380624450864354311&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:50:52.683Z
ChIJD-yeqlyPcUgRfBr2qs233b4,Catflaps,"Unit 3 Small St, St Philip's, Bristol BS2 0SQ",https://catflaps.co.uk/,catflaps.co.uk,https://maps.google.com/?cid=13753350931023796860&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,support@catflaps.co.uk,support,https://catflaps.co.uk/,unknown,,54,2,100,ok,2026-03-05T00:51:35.650Z
ChIJnSyUyM1Ld0gRcyy61j_oiAU,Catnap Naturals,"Barras Court, Coventry CV2 4PU",https://catnapnaturals.com/,catnapnaturals.com,https://maps.google.com/?cid=398823927905397875&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:49:33.130Z
ChIJz5FvwOw0d0gRR6DGrbUck04,Cats Protection - Leamington Spa Charity Shop,"146 Parade, Royal Leamington Spa, Leamington Spa CV32 4AG",https://www.cats.org.uk/midwarwick,cats.org.uk,https://maps.google.com/?cid=5661900723164979271&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,supporter.services@cats.org.uk,support,https://www.cats.org.uk/contact-us,unknown,,72,36,100,ok,2026-03-05T00:52:52.639Z
ChIJzztxuhASdkgRHRnDu6yfqgU,"Cats, Dogs & Peace of Mind","35-37 Ludgate Hill, London EC4M 7JN",https://www.cdpom.com/dog-grooming/,cdpom.com,https://maps.google.com/?cid=408314280463767837&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,for@cdpom.there,unknown,https://www.cdpom.com/about,unknown,,60,13,100,ok,2026-03-05T00:56:25.204Z
ChIJz0GnVRxHckgRNqc66FXYQ6M,CB Brett & Son,"Old Market Car Park, Hound St, Sherborne DT9 3AB",,,https://maps.google.com/?cid=11764484515101845302&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:50:41.149Z
ChIJw_Q5YzVKcEgRw9ChKF1D5Vk,Central Koi Supplies,"20 Central Ave, Hereford HR1 2JT",,,https://maps.google.com/?cid=6477657706435039427&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:50:41.149Z
ChIJbYKoyrzZ2EcRbmGVF-BqiSY,Chalkwell Pets,"495A London Rd, Westcliff-on-Sea, Southend-on-Sea, Westcliff-on-Sea SS0 9LG",,,https://maps.google.com/?cid=2776868155951505774&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:50:41.149Z
ChIJ87XRKHXseUgRd4RbWugiNgE,Chambers Pet Supplies ltd,"Chapel St, Ilkeston DE7 5JY",http://www.chamberspets.co.uk/,chamberspets.co.uk,https://maps.google.com/?cid=87295624124007543&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:50:42.007Z
ChIJxYFuDda0d0gRRAjFZmligFs,Chapel Feeds,"Unit 6, Woodside Farm, Clophill Rd, Maulden, Bedford MK45 2AE",,,https://maps.google.com/?cid=6593378059305683012&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:50:42.007Z
ChIJZdzipnDRc0gRhP09rv5mVts,Charismatic Pets,"6 Woodcock Ind Est, Warminster BA12 9DX",http://www.charismaticpets.co.uk/,charismaticpets.co.uk,https://maps.google.com/?cid=15804933186334358916&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:52:06.213Z
