place_id,name,formatted_address,website_url,website_domain,maps_url,best_email,email_type,source_url,verification_status,verification_sub_status,confidence_score,candidates_found,notes,processed_at
ChIJ6xsZ7-VDe0gR_LsbyV7lYPg,B&M Home Store,"231 Vicarage Ln, Blackpool, Lancashire FY4 4NG",https://www.bmstores.co.uk/stores/blackpool-vicarage-lane-451,bmstores.co.uk,https://maps.google.com/?cid=17897557114434075644&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:00.342Z
ChIJe2E6-s6SbEgRDG7bfowkE4M,B&M Home Store,"Retail Park, Unit A Transit Way, Honicknowle, Plymouth, Devon PL5 3TW",https://www.bmstores.co.uk/stores/plymouth-transit-way-603,bmstores.co.uk,https://maps.google.com/?cid=9444933029368393228&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:01.073Z
ChIJEaZzWq-qd0gRfi3JMrQAjYY,B&M Home Store,"Unit B, Routeco Retail Park, Milton Keynes, Buckinghamshire MK6 1BN",https://www.bmstores.co.uk/stores/milton-keynes-433,bmstores.co.uk,https://maps.google.com/?cid=9695406346744704382&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:01.228Z
ChIJzcISXvjweUgRyLsS1ye8mJo,B&M Home Store,"Ascot Dr, Allenton, Derby, Derbyshire DE24 8GZ",https://www.bmstores.co.uk/stores/derby-465,bmstores.co.uk,https://maps.google.com/?cid=11139860557598997448&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:00.325Z
ChIJp-H81olw2EcR5xKawst2L5I,B&M Home Store,"5, Beehive Centre, Coldhams Ln, Cambridge CB1 3ER",https://www.bmstores.co.uk/stores/cambridge-beehive-417,bmstores.co.uk,https://maps.google.com/?cid=10533768670958195431&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:00.359Z
ChIJr2OBZfpLd0gR8IjgsR71eeo,B&M Home Store,"Unit P, The Gallagher Retail Park, Coventry CV6 5QQ",https://www.bmstores.co.uk/stores/coventry-470,bmstores.co.uk,https://maps.google.com/?cid=16895804989239232752&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:00.397Z
ChIJU33TjcYFcUgRID-N_FW3cog,B&M Home Store,"Unit 2, Gloucester Retail Park, Gloucester, Gloucestershire GL4 3BY",https://www.bmstores.co.uk/stores/gloucester-coney-hill-448,bmstores.co.uk,https://maps.google.com/?cid=9832122516440432416&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:00.433Z
ChIJpT1tRFbhe0gRloxaYwS5c5s,B&M Home Store,"King's Rd, Bradford BD2 1EY",https://www.bmstores.co.uk/stores/bradford-kings-road-453,bmstores.co.uk,https://maps.google.com/?cid=11201500126698441878&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:01.262Z
ChIJm3fN1eqbcEgRu9fb24Sn2VY,B&M Home Store,"Unit 2 Bilston Rd, Wolverhampton WV2 2PY",https://www.bmstores.co.uk/stores/wolverhampton-bilston-road-497,bmstores.co.uk,https://maps.google.com/?cid=6258217346274154427&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:00.473Z
ChIJIyiUoep4eUgRG7i7LDoxu2A,B&M Home Store,"Units 60, 70 Middlewood Rd, Hillsborough, Sheffield S6 4HA",https://www.bmstores.co.uk/stores/hillsborough-441,bmstores.co.uk,https://maps.google.com/?cid=6970218974214338587&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:00.593Z
ChIJh89tngB3fkgRNG3mJU_fK-o,B&M Home Store,"Units 4+5, St. James Retail Park, Newcastle upon Tyne NE5 2SF",https://www.bmstores.co.uk/stores/st-james-482,bmstores.co.uk,https://maps.google.com/?cid=16873825959904963892&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:00.660Z
ChIJB2CMbCRKcEgRSxAuKVuBBl8,B&M Home Store,"Unit 1, Salmon Retail Park, Hereford HR4 9SA",https://www.bmstores.co.uk/stores/hereford-469,bmstores.co.uk,https://maps.google.com/?cid=6847302511996309579&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:00.646Z
ChIJywm0yhuMcUgRswR2_k4_fT0,B&M Home Store,"Unit 7A, Imperial Retail Park, Bristol BS13 7TJ",https://www.bmstores.co.uk/stores/bristol-imperial-retail-park-563,bmstores.co.uk,https://maps.google.com/?cid=4430767216911582387&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:00.711Z
ChIJMY0W-fR3eUgRv0ifbOivHY8,B&M Home Store,"Unit B, meadowhall retail park, Sheffield S9 2YZ",https://www.bmstores.co.uk/stores/sheffield-meadowhall-retail-park-316,bmstores.co.uk,https://maps.google.com/?cid=10312592134537955519&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:00.778Z
ChIJXVgnwfZwfkgRHQuUjuuLsGs,B&M Home Store,"Unit 5A, Shopping Park, Newcastle upon Tyne NE6 2UJ",https://www.bmstores.co.uk/stores/newcastle-313,bmstores.co.uk,https://maps.google.com/?cid=7759856001785006877&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:00.795Z
ChIJ02V3HFvK3kcR1XeI6t4xRGg,B&M Home Store,"Units 1 - 3, 6 Marshwood Cl, Canterbury, Kent CT1 1DX",https://www.bmstores.co.uk/stores/canterbury-marshwood-close-516,bmstores.co.uk,https://maps.google.com/?cid=7513184911848142805&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:00.929Z
ChIJIdMykmaxe0gRKMszcke5nrI,B&M Home Store with Garden Centre,"641 Hyde Rd, Manchester M12 5PS",https://www.bmstores.co.uk/stores/manchester-belle-vue-459,bmstores.co.uk,https://maps.google.com/?cid=12870928501581269800&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:00.946Z
ChIJ-RitHjlJd0gRYi5hKKa1FE4,B&M Home Store with Garden Centre,"Walsgrave, Ansty Rd, Coventry CV2 3BQ",https://www.bmstores.co.uk/stores/coventry-walsgrave-526,bmstores.co.uk,https://maps.google.com/?cid=5626321559739248226&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:00.963Z
ChIJX2QGzkpDdEgRh_E9YnKdjIQ,B&M Home Store with Garden Centre,"Fitzherbert Rd, Farlington, Portsmouth PO6 1RR",https://www.bmstores.co.uk/stores/farlington-566,bmstores.co.uk,https://maps.google.com/?cid=9551182024346038663&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:02.060Z
ChIJgYCnHc7xeUgRpQWsi1pMMiE,B&M Home Store with Garden Centre,"Megaloughton Ln, Spondon, Derby, Derbyshire DE21 7BR",https://www.bmstores.co.uk/stores/spondon-574,bmstores.co.uk,https://maps.google.com/?cid=2392058303861228965&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:02.159Z
ChIJ6wPJV25oekgRbuk0iuYLM80,B&M Home Store with Garden Centre,"Unit 1, Springfield Park, Stoke-on-Trent, Staffordshire ST4 6PD",https://www.bmstores.co.uk/stores/trentvale-444,bmstores.co.uk,https://maps.google.com/?cid=14786175086376577390&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:02.142Z
ChIJmeqW8nMJd0gRF1_bLMHiP0Y,B&M Home Store with Garden Centre,"Billing Brook Rd, Weston Favell, Northampton, East Midlands NN3 8SE",https://www.bmstores.co.uk/stores/weston-favell-429,bmstores.co.uk,https://maps.google.com/?cid=5062013825496866583&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:02.227Z
ChIJr9W8ArebdkgRvVHwVHS_AuY,B&M Home Store with Garden Centre,"Reading Retail Park, 709-731 Oxford Rd, Reading, Berkshire RG30 1PR",https://www.bmstores.co.uk/stores/reading-425,bmstores.co.uk,https://maps.google.com/?cid=16574020085038993853&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:02.317Z
ChIJL4kBq0Yhe0gRRaAX6hbRw2w,B&M Home Store with Garden Centre,"Unit 6, New District Centre, Liverpool, Merseyside L5 3LQ",https://www.bmstores.co.uk/stores/liverpool-great-homer-street-605,bmstores.co.uk,https://maps.google.com/?cid=7837337672901697605&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:02.262Z
ChIJ2xXahdqPcUgRAqdZd3sTGMM,B&M Home Store with Garden Centre,"Channons Hill Retail Park, Bristol BS16 2EA",https://www.bmstores.co.uk/stores/bristol-fishponds-431,bmstores.co.uk,https://maps.google.com/?cid=14058007657841272578&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:02.426Z
ChIJ6QUoTmabdkgRFW1SPQM-uyQ,B&M Home Store with Garden Centre,"Unit 3A & 3B, Brunel Retail Park, Rose Kiln Lane, Reading, Berkshire RG2 0HS",https://www.bmstores.co.uk/stores/reading-brunel-park-784,bmstores.co.uk,https://maps.google.com/?cid=2646777389644934421&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:02.605Z
ChIJAQFj5eNDekgRz94szqAgvJo,B&M Home Store with Garden Centre,"Wolstanton Retail Park, Wolstanton, Newcastle-under-Lyme, Newcastle ST5 0AU",https://www.bmstores.co.uk/stores/wolstanton-646,bmstores.co.uk,https://maps.google.com/?cid=11149822652488408783&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:02.460Z
ChIJra3L43h2dEgRgbm3LiPxU8k,B&M Home Store with Garden Centre,"Auckland Rd, Millbrook, Southampton, Hampshire SO15 0SD",https://www.bmstores.co.uk/stores/southampton-millbrook-714,bmstores.co.uk,https://maps.google.com/?cid=14507203958100441473&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:02.534Z
ChIJ6Ur-iGN9fkgR1OENJkyUde4,B&M Home Store with Garden Centre,"Unit 1, Durham City Retail Park, Durham DH1 2HT",https://www.bmstores.co.uk/stores/durham-durham-city-retail-park-681,bmstores.co.uk,https://maps.google.com/?cid=17182803008078864852&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:02.519Z
ChIJyY09x6KeekgRw4-Eiy-ZChk,B&M Home Store with Garden Centre,"Lancaster Retail Park, Brixton Way, Harlescott, Shrewsbury, Shropshire SY1 3AZ",https://www.bmstores.co.uk/stores/shrewsbury-416,bmstores.co.uk,https://maps.google.com/?cid=1804423030198538179&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:02.503Z
ChIJ50K3-MC2d0gRNCqxW92M-vc,B&M Home Store with Garden Centre,"Unit 1, Alban Retail Park, Bedford, Bedfordshire MK42 0NW",https://www.bmstores.co.uk/stores/bedford-494,bmstores.co.uk,https://maps.google.com/?cid=17868749353899862580&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:02.550Z
ChIJe8C079Hje0gRPvTGkuygJ7k,B&M Home Store with Garden Centre,"762 Harrogate Rd, Greengates, Bradford BD10 0QF",https://www.bmstores.co.uk/stores/bradford-greengates-622,bmstores.co.uk,https://maps.google.com/?cid=13341809359043621950&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:02.582Z
ChIJO2TkWiO3d0gRTB7P5nK9PRc,B&M Home Store with Garden Centre,"Riverfield Dr, Bedford MK41 0UA",https://www.bmstores.co.uk/stores/bedford-goldington-645,bmstores.co.uk,https://maps.google.com/?cid=1674702937647947340&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:02.622Z
ChIJo1GwV4d3fkgRpKB7_k5UHvM,B&M Home Store with Garden Centre,"102 Brunton Ln, Newcastle upon Tyne, Kingston Park NE3 2EZ",https://www.bmstores.co.uk/stores/newcastle-brunton-lane-651,bmstores.co.uk,https://maps.google.com/?cid=17518532298771505316&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:02.742Z
ChIJH1goeTFceUgRpZzYQ_evRlk,B&M Home Store with Garden Centre,"Unit 4, City South Retail Park, Leeds LS10 2BB",https://www.bmstores.co.uk/stores/hunslet-493,bmstores.co.uk,https://maps.google.com/?cid=6433022594275384485&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:02.841Z
ChIJjUr94aIxeUgRFJlgI3hZ6Tk,B&M Home Store with Garden Centre,"4, Foss Islands Retail Park, North Yorkshire, York YO31 7UL",https://www.bmstores.co.uk/stores/york-foss-islands-609,bmstores.co.uk,https://maps.google.com/?cid=4172964902259955988&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:02.997Z
ChIJ1fkj0BY7dkgRMG5XJe11EvA,B&M Home Store with Garden Centre,"Retail Park, Unit 2 Oldings Cor, Hatfield, Hertfordshire AL9 5JP",https://www.bmstores.co.uk/stores/hatfield-612,bmstores.co.uk,https://maps.google.com/?cid=17299018780077682224&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:03.012Z
ChIJ-aKIJRePcUgRTGv8ZsWnKIU,B&M Home Store with Garden Centre,"Unit 5 Bath Rd, Brislington, Bristol BS4 5NG",https://www.bmstores.co.uk/stores/bristol-brislington-662,bmstores.co.uk,https://maps.google.com/?cid=9595103472391056204&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:03.093Z
ChIJITxMJS1pekgRFoIf7ou_0CQ,B&M Home Store with Garden Centre,"Unit A, Berry Hill Trading Estate, Stoke-on-Trent ST4 2NG",https://www.bmstores.co.uk/stores/fenton-710,bmstores.co.uk,https://maps.google.com/?cid=2652830788237623830&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:03.059Z
ChIJqSGw5etddEgR9YA9xp_x9eI,B&M Home Store with Garden Centre,"Unit 3A, Ocean Retail Park, Portsmouth, Hampshire PO3 5NP",https://www.bmstores.co.uk/stores/portsmouth-ocean-retail-park-665,bmstores.co.uk,https://maps.google.com/?cid=16354243290393837813&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:03.077Z
ChIJqzITcHqlbUgRQ_bQwu5OHSo,B&M Home Store with Garden Centre,"Unit 4 Stone Lane Retail Park, Marsh Barton, Exeter, Devon EX2 8LH",https://www.bmstores.co.uk/stores/exeter-stone-lane-retail-park-683,bmstores.co.uk,https://maps.google.com/?cid=3034668511295239747&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:03.487Z
ChIJtTiXtzAxeUgRp7BRMsPDvQI,B&M Home Store with Garden Centre,"Unit 7, Horizon Court, North Yorkshire, York YO30 4XZ",,,https://maps.google.com/?cid=197529201804423335&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:02.605Z
ChIJEwJa2tPne0gRGT8C-0JSCjk,B&M Home Store with Garden Centre,"Unit 13A, Victoria Shopping Centre, Bradford, Yorkshire BD8 9BN",https://www.bmstores.co.uk/stores/bradford-victoria-shopping-centre-335,bmstores.co.uk,https://maps.google.com/?cid=4110188057561546521&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:03.446Z
ChIJKdFQtuBDekgRVZPR3L4n3DY,B&M Home Store with Garden Centre,"Festival Park, Hanley, Stoke-on-Trent, Staffordshire ST1 5SJ",https://www.bmstores.co.uk/stores/hanley-festival-park-749,bmstores.co.uk,https://maps.google.com/?cid=3953078273626444629&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:04.125Z
ChIJxxCjACntbEgRWRPQJvGuOq4,B&M Home Store with Garden Centre,"Retail Park, Unit 6 Marsh Mills Park, Longbridge, Plymouth, Devon PL6 8LX",https://www.bmstores.co.uk/stores/plymouth-marsh-mills-retail-park-809,bmstores.co.uk,https://maps.google.com/?cid=12554539262010200921&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:04.283Z
ChIJZRXF0FHsbEgRb-D2RNnqvFg,B&M Store,"1, Coypool Retail Park, Plympton, Plymouth, Devon PL7 4TB",https://www.bmstores.co.uk/stores/coypool-59,bmstores.co.uk,https://maps.google.com/?cid=6394243789845094511&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:03.461Z
ChIJS-zLO7Wxe0gRVABSflt8iw4,B&M Store,"Unit B2-B3, cheetham hill retail park, Cheetham Hill, Manchester M8 8BB",https://www.bmstores.co.uk/stores/cheetham-hill-222,bmstores.co.uk,https://maps.google.com/?cid=1048068070696943700&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:03.506Z
ChIJtbW5yvCxe0gRzzP40_OP-bc,B&M Store,"Retail Park, Unit 1&2 Hulme High St, Hulme, Manchester M15 5AF",https://www.bmstores.co.uk/stores/hulme-282,bmstores.co.uk,https://maps.google.com/?cid=13256785255537849295&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:03.524Z
ChIJ71Cx09vweUgRl-uQ2QXWT0I,B&M Store,"Stenson Rd, Derby, Derbyshire DE23 1JD",https://www.bmstores.co.uk/stores/derby-stenson-road-21,bmstores.co.uk,https://maps.google.com/?cid=4778273050276719511&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:03.543Z
ChIJx9CuPOzj2UcRldHSFXN-4wo,B&M Store,"Unit 6C, Riverside Retail Park, Norwich, Norfolk NR1 1WU",https://www.bmstores.co.uk/stores/norwich-riverside-retail-park-19,bmstores.co.uk,https://maps.google.com/?cid=784609792845074837&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:03.591Z
ChIJpbm35nrxeUgR_A4fMXhLSow,B&M Store,"Unit 6, Meteor Centre, Derby, Derbyshire DE21 4SY",https://www.bmstores.co.uk/stores/derby-meteor-centre-6,bmstores.co.uk,https://maps.google.com/?cid=10108975293178777340&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:03.576Z
ChIJ6W4Jg-KjbUgRQB8nLl0Fa88,B&M Store,"Units 3 - 4, Rydon lane retail park, Exeter, Devon EX2 7HX",https://www.bmstores.co.uk/stores/exeter-8,bmstores.co.uk,https://maps.google.com/?cid=14946045686123536192&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:03.856Z
ChIJzYiBjI5Jd0gRl6-VXLxwlno,B&M Store,"Airport Retail Park, 1A Pilot Cl, Coventry, West Midlands CV3 4RP",https://www.bmstores.co.uk/stores/coventry-airport-retail-park-31,bmstores.co.uk,https://maps.google.com/?cid=8833371673443282839&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:04.303Z
ChIJfyYtRIJhd0gR-AxT-T4E08M,B&M Store,"Unit 14, 16 Kemble Square, East Midlands, Leicester LE1 3YH",https://www.bmstores.co.uk/stores/leicester-kemble-square-628,bmstores.co.uk,https://maps.google.com/?cid=14110626725999348984&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:03.921Z
